 INFO  Accepting connections at http://localhost:8765
 HTTP  4/27/2026 9:53:16 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:16 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:16 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:16 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:53:16 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:53:16 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:16 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:17 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:53:17 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:18 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:53:18 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:18 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:53:18 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:18 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:53:18 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:19 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:53:19 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:19 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:53:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:39 PM ::1 GET /
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:39 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:39 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:53:39 PM ::1 GET /data.js
 HTTP  4/27/2026 9:53:39 PM ::1 GET /app.js
 HTTP  4/27/2026 9:53:39 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:39 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:39 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:53:39 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:40 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:53:40 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:41 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:53:41 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:41 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:53:41 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:41 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:53:41 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:53:42 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:53:42 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /data.js
 HTTP  4/27/2026 9:54:02 PM ::1 GET /app.js
 HTTP  4/27/2026 9:54:02 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:54:02 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:02 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:54:02 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:03 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:54:03 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:54:04 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:54:04 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:04 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:54:04 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:04 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:54:04 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:54:25 PM ::1 GET /data.js
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /app.js
 HTTP  4/27/2026 9:54:25 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:54:25 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:25 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:54:25 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:26 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:54:26 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:27 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:54:27 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:27 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:54:27 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:47 PM ::1 GET /
 HTTP  4/27/2026 9:54:47 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /data.js
 HTTP  4/27/2026 9:54:48 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:54:48 PM ::1 GET /app.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:48 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:54:48 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:49 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:54:49 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:49 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:54:49 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:49 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:54:49 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:49 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:54:49 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:54:49 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:54:49 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:50 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:54:50 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:54:50 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:54:50 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:10 PM ::1 GET /
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:10 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:55:10 PM ::1 GET /data.js
 HTTP  4/27/2026 9:55:10 PM ::1 GET /app.js
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:10 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:10 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:55:10 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:10 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:11 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:55:11 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:12 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:55:12 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:12 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:55:12 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:12 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:55:12 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:13 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:55:13 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:13 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:55:13 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:33 PM ::1 GET /
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:33 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:55:33 PM ::1 GET /data.js
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:33 PM ::1 GET /app.js
 HTTP  4/27/2026 9:55:33 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:33 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:55:33 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:33 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:55:33 PM ::1 Returned 200 in 3 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:34 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:55:34 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:35 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:55:35 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:35 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:55:35 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:35 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:55:35 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:36 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:55:36 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:55:56 PM ::1 GET /data.js
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:55:56 PM ::1 GET /app.js
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:56 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:55:56 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:57 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:55:57 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:55:58 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:55:58 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:58 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:55:58 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:55:58 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:55:58 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:56:19 PM ::1 GET /data.js
 HTTP  4/27/2026 9:56:19 PM ::1 GET /app.js
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:56:19 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:19 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:56:19 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:20 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:56:20 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:21 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:56:21 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:21 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:56:21 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /src/store/local-store.js
 HTTP  4/27/2026 9:56:42 PM ::1 GET /data.js
 HTTP  4/27/2026 9:56:42 PM ::1 GET /app.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /tailwind-out.css
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /styles.css
 HTTP  4/27/2026 9:56:42 PM ::1 GET /sw-cleanup.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /src/modules/catalog/ingredients.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 2 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /src/modules/recipes/recipes.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /src/modules/log/day-log.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:42 PM ::1 GET /src/modules/log/gap-engine.js
 HTTP  4/27/2026 9:56:42 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:43 PM ::1 GET /src/modules/carryover/carryover-engine.js
 HTTP  4/27/2026 9:56:43 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:43 PM ::1 GET /src/modules/history/day-history.js
 HTTP  4/27/2026 9:56:43 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:43 PM ::1 GET /src/modules/insights/insights-engine.js
 HTTP  4/27/2026 9:56:43 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:43 PM ::1 GET /src/modules/observability/tracer.js
 HTTP  4/27/2026 9:56:43 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:43 PM ::1 GET /src/store/supabase-config.js
 HTTP  4/27/2026 9:56:43 PM ::1 Returned 200 in 1 ms
 HTTP  4/27/2026 9:56:44 PM ::1 GET /src/modules/identity/auth.js
 HTTP  4/27/2026 9:56:44 PM ::1 Returned 200 in 0 ms
 HTTP  4/27/2026 9:56:44 PM ::1 GET /src/store/remote-store.js
 HTTP  4/27/2026 9:56:44 PM ::1 Returned 200 in 1 ms

 INFO  Gracefully shutting down. Please wait...
